97 4981 21930
0 0     -1.953203e+02 2.932961e+01
17 2334     -1.873047e+02 -4.651664e+02
17 2531     -5.701373e+01 -4.194915e+02
17 2532     4.776716e+02 -2.080304e+02
17 286     -4.542090e+01 -1.936744e+02
17 987     1.421104e+02 -1.773830e+02
17 2533     -4.953857e+00 -1.770479e+02
17 2534     -3.141241e+02 -1.763484e+02
17 2535     -2.801987e+02 -1.600780e+02
17 2536     5.275220e+02 -1.413687e+02
17 2537     7.140576e+01 -1.465517e+02
17 2210     -2.046343e+02 -1.569289e+02
17 2538     1.845703e+02 -3.317837e+02
17 2539     3.567719e+01 -2.405984e+02
17 2540     1.216532e+02 -2.426542e+02
17 330     1.442480e+01 -2.579779e+02
17 2541     -2.195956e+02 -2.635463e+02
17 2061     3.938975e+02 -5.396973e+01
17 2140     4.993854e+01 1.939197e+01
17 2542     -4.132224e+02 -2.154468e+01
17 2313     -3.976721e+02 5.476685e+00
17 2239     4.834375e+01 -1.538586e+01
17 2543     4.064825e+02 -5.330444e+00
17 2544     4.288103e+02 8.417358e-01
17 325     -3.711229e+02 -2.111987e+02
17 218     -2.342674e+02 6.772034e+00
17 280     -1.846243e+02 -1.839634e+02
17 934     1.587933e+02 -2.024412e+02
17 216     -1.936291e+02 -1.967275e+02
17 2545     -3.938507e+02 -1.939590e+02
17 2325     3.858245e+02 -1.874019e+02
17 1178     1.172253e+02 -1.896675e+02
17 2546     1.463998e+02 -8.149481e+01
17 1046     9.272729e+01 -1.655062e+02
17 1914     -4.173975e+02 -1.580118e+02
17 1263     -3.129426e+02 1.909051e+02
17 1369     -3.706015e+02 1.536710e+02
17 2547     -2.028466e+02 1.563840e+02
17 2548     -3.817800e+02 1.631519e+02
17 398     -1.218059e+02 1.758866e+02
17 829     -3.461025e+02 1.748533e+02
17 910     -3.000331e+02 1.840040e+02
17 300     -8.342102e+01 1.863840e+02
17 1061     -3.311456e+01 1.886230e+02
17 302     -2.627210e+02 1.457367e+02
17 401     -6.198083e+01 2.225096e+02
17 2549     -2.624573e+00 2.266614e+02
17 266     -2.551562e+02 2.361495e+02
17 264     -1.785900e+02 2.391560e+02
17 294     -2.874890e+02 2.391286e+02
17 2550     -4.972986e+01 2.510706e+02
17 570     -1.068502e+02 2.515289e+02
17 601     -1.177449e+02 1.154987e+02
17 2551     3.729392e+02 4.042297e+01
17 2552     5.932513e+01 4.646155e+01
17 243     -2.625204e+02 8.614655e+01
17 242     -3.270827e+02 1.028848e+02
17 331     -3.566842e+02 1.033956e+02
17 1246     -7.193109e+01 1.121738e+02
17 1976     -2.364369e+02 1.166609e+02
17 239     -1.630882e+02 1.220316e+02
17 2553     4.447623e+02 1.299794e+02
17 484     -1.959117e+02 1.430347e+02
17 1284     -1.807599e+02 1.463641e+02
17 2554     -5.483807e+01 -4.823628e+02
17 2555     7.145520e+01 5.679272e+01
17 2297     -5.609314e+01 -5.073295e+02
17 2556     4.560520e+02 -2.903978e+02
17 2557     8.094391e+01 -2.875125e+02
17 2558     -9.409781e+01 -2.715542e+02
17 2559     -1.196313e+01 -2.456317e+02
17 1075     1.727233e+02 -2.348082e+02
17 1076     1.503440e+02 -3.299326e+02
17 580     -1.460289e+02 4.793478e+02
17 2560     -2.173949e+02 6.225029e+02
17 2561     -3.370502e+02 2.517279e+02
17 2562     -4.023386e+02 -1.143311e+02
17 1051     -1.919762e+02 5.100095e+02
17 2563     -4.004694e+02 -7.712109e+01
17 316     -1.478328e+02 3.266921e+02
17 374     -8.488892e+01 3.659652e+02
17 357     -3.143033e+02 2.986104e+02
17 259     -2.815453e+02 3.015882e+02
17 321     -1.984507e+02 3.100584e+02
17 320     -2.727901e+02 3.150969e+02
17 317     -2.307179e+02 3.213335e+02
17 1055     -1.723549e+02 3.313054e+02
17 343     -1.822136e+02 3.463772e+02
17 313     -2.001746e+02 3.506962e+02
17 306     -2.117179e+02 4.610894e+02
17 1089     -8.294824e+01 4.120946e+02
17 1446     -3.074945e+02 4.133188e+02
17 2450     -2.178764e+02 4.320630e+02
17 375     -2.049315e+02 4.389980e+02
17 1128     -2.220239e+02 4.526417e+02
18 2564     -3.050892e+02 -1.014930e+02
18 1564     -2.738051e+02 6.702579e+01
18 30     -4.003286e+02 1.900338e+02
18 9     -3.305634e+02 3.125003e+02
18 2565     -3.204943e+02 3.651683e+02
18 1643     -3.173191e+02 2.013784e+02
18 2566     -3.716100e+02 1.475170e+02
18 2470     -3.458085e+02 2.953073e+01
18 78     -3.015565e+02 -7.031854e+01
18 2567     -3.951632e+02 -9.037054e+01
18 2568     -3.832067e+02 -6.229773e+01
18 51     -2.984041e+02 3.358201e+02
18 1567     -3.780449e+02 1.171251e+02
18 71     -3.489259e+02 3.010159e+02
18 2569     -2.777403e+02 -1.418055e+02
18 432     -3.030543e+02 1.099058e+02
18 2570     -2.462151e+02 1.592303e+01
18 57     -3.970611e+02 8.433762e+01
18 177     -4.068011e+02 -2.284576e+01
18 2571     -2.952529e+02 -2.960632e+01
18 67     -3.887921e+02 -3.746872e+01
18 68     -3.153873e+02 -4.380447e+01
18 712     -2.794346e+02 2.156109e+02
18 2572     -4.363663e+02 1.296566e+02
18 1652     -5.193018e+02 1.143454e+02
18 2573     1.800435e+02 1.148788e+01
18 2481     -3.729751e+02 1.552744e+01
18 1580     -5.454542e+02 2.036115e+01
18 2574     -4.479498e+02 2.992010e+01
18 2575     -2.577677e+02 -1.275499e+02
18 2576     -3.175291e+02 -8.877203e+01
18 2577     -2.482569e+02 1.929077e+02
18 113     -3.372839e+02 2.342390e+02
18 109     -3.865652e+02 2.336131e+02
18 52     -3.056169e+02 2.910546e+02
18 2578     -6.019128e+02 3.483624e+01
18 2579     -5.748451e+02 4.278134e+01
18 438     -4.939072e+02 4.979187e+01
18 2580     -5.586769e+02 3.639444e+01
18 1940     -3.298556e+02 6.080490e+01
18 231     -3.562537e+02 6.441287e+01
18 1583     -5.030144e+02 1.397278e+02
18 2581     -3.483328e+02 2.481090e+02
18 1608     -3.986454e+02 2.436455e+02
18 2582     -3.688434e+02 2.440801e+02
18 2583     -3.194811e+02 2.418828e+02
18 111     -3.052531e+02 2.328298e+02
18 453     -4.734074e+02 1.646159e+02
18 1541     -3.383193e+02 3.454552e+02
18 206     -3.469746e+02 1.405441e+02
18 2584     -3.254718e+02 1.379324e+02
18 492     -4.787364e+02 1.284572e+02
18 2585     -5.744687e+02 1.125464e+02
18 2586     -5.770896e+02 1.248584e+01
18 82     -2.559124e+02 -7.381940e+01
18 2587     1.636926e+02 1.932706e+01
18 1607     -3.293269e+02 -5.756631e+01
18 2588     -4.520970e+02 -5.200708e+01
18 121     -3.334785e+02 -1.177209e+02
18 1603     -4.085828e+02 3.923932e+01
18 1590     -3.829343e+02 3.065027e+01
18 956     -2.833597e+02 2.899533e+01
18 2141     -3.104657e+02 2.451660e+01
18 2589     -3.359515e+02 1.114929e+01
18 1588     -5.172028e+02 3.939438e+01
18 2590     -6.066057e+02 4.787415e+00
18 469     -3.705533e+02 -2.763361e+01
18 491     -2.777679e+02 1.116270e+02
18 2591     -5.534907e+02 1.096532e+02
18 2592     -6.014234e+02 1.033619e+02
18 2593     -5.817575e+02 1.006539e+02
18 454     -4.656388e+02 9.711185e+01
18 163     -3.748156e+02 9.452283e+01
18 2594     -5.874191e+02 6.424869e+01
18 2595     -3.120762e+02 5.920987e+01
18 2596     -6.148269e+02 5.580542e+01
18 160     -3.689311e+02 4.133984e+01
18 1594     -2.804212e+02 1.278501e+02
18 192     -3.211131e+02 3.761060e+01
18 1798     -3.559278e+02 -1.124762e+02
18 2597     1.130159e+02 -1.899175e+02
18 509     -3.514253e+02 3.905328e+02
19 1997     -3.116806e+02 1.528287e+02
19 2009     -1.759164e+02 -8.469415e+01
19 135     -2.309197e+02 7.920285e+01
19 2598     1.089575e+02 3.265125e+01
19 1999     -7.401672e+00 -9.430231e+01
19 828     -1.723899e+02 1.711152e+02
19 142     -1.672609e+02 1.050799e+02
19 150     -3.221570e+02 7.197263e+01
19 2599     1.513552e+02 -8.333588e+01
19 149     -3.154135e+02 1.704489e+02
19 159     -2.098239e+02 9.182886e+01
19 1530     -3.487549e+02 1.287908e+02
19 2600     5.638440e+01 9.560022e+01
19 2601     -2.094838e+02 1.482029e+02
19 2006     1.109559e+02 1.137563e+02
19 2602     1.373629e+02 7.899557e+01
19 2603     1.890425e+02 -4.037518e+01
19 2604     1.369097e+02 1.159404e+02
19 185     -2.321418e+02 1.186155e+02
19 2506     -4.023103e+02 1.303552e+02
19 2605     1.710510e+02 1.407296e+02
19 2079     1.322602e+02 1.728929e+02
19 221     -4.462021e+02 2.398063e+02
19 2012     8.542383e+01 7.642725e+01
19 2606     4.299036e+01 -1.399786e+02
19 2052     -5.016516e+02 -1.112709e+02
19 220     -1.838024e+02 2.151530e+02
19 2607     -4.550198e+02 2.595861e+02
19 2608     -1.951832e+02 2.001160e+02
19 189     -2.942577e+02 1.981219e+02
19 223     -1.971690e+02 1.708967e+02
19 2609     6.884131e+01 1.260014e+02
19 200     -1.983870e+02 9.005435e+01
19 240     -4.230338e+02 3.290216e+02
19 629     -2.720272e+02 3.698594e+02
19 244     -4.453974e+02 3.547628e+02
19 2610     1.315702e+02 4.740753e+01
19 2611     3.957526e+01 2.437115e+01
19 2612     1.100806e+02 2.107474e+01
19 2111     -1.353915e+02 6.623477e+01
19 215     -1.625081e+02 5.643887e+01
19 2613     1.326524e+02 3.121298e+01
19 2038     7.257050e+01 2.537204e+01
19 2059     5.850568e+01 1.801389e+01
19 2614     -1.118625e+02 -1.962219e+00
19 280     -2.779200e+02 9.302072e+01
19 2615     9.585522e+01 1.816751e+02
19 2616     -4.774374e+01 -1.214657e+02
19 2030     7.780933e+01 -5.630869e+01
19 2617     1.560743e+02 -3.220041e+01
19 2618     1.226448e+02 -2.797543e+01
19 2109     1.651417e+02 -1.463200e+02
19 2619     -4.780849e+02 2.962541e+02
19 2620     6.280969e+01 1.465287e+02
19 542     -2.908603e+02 3.224350e+02
19 387     -4.996978e+02 3.287164e+02
19 2621     -1.853044e+02 9.481802e+01
19 2622     1.545345e+02 3.032376e+01
19 286     -1.495339e+02 6.459601e+01
19 1810     9.752167e+01 9.101855e+01
19 2060     8.392847e+01 8.795987e+01
19 2623     1.398288e+02 9.199152e+01
19 2624     1.166098e+02 9.543716e+01
19 329     -2.779302e+02 2.685638e+00
19 2625     1.933830e+02 -7.772827e-01
19 409     -1.930969e+02 -6.484253e+00
19 1866     -1.065316e+02 2.058709e+02
19 2626     1.667396e+02 1.855958e+02
19 2627     7.891626e+01 1.526599e+02
19 2041     5.269678e+01 1.502791e+02
19 2105     1.107416e+02 1.279990e+02
19 2628     1.320752e+02 1.212344e+02
19 1829     1.179645e+02 1.125982e+02
19 2076     2.186615e+01 -1.670490e+02
19 2629     1.033644e+02 4.012491e+01
19 1887     -1.807836e+02 -1.574099e+02
19 2084     2.281268e+01 8.437616e+01
19 332     -4.667538e+02 2.707841e+02
19 2630     1.816804e+02 1.083047e+02
19 2631     3.337445e+01 9.186322e+01
19 1862     8.290326e+01 9.829910e+01
19 2632     7.229187e+01 8.423163e+01
19 2633     1.417655e+02 1.014935e+02
19 2634     -5.084367e+02 1.037866e+02
19 1876     1.072688e+02 1.055600e+02
19 2635     9.263007e+01 1.046465e+02
19 2636     1.485093e+02 1.168887e+02
19 2637     1.538127e+02 1.226954e+02
19 272     -2.028784e+02 1.310676e+02
19 416     -1.950973e+02 1.358562e+02
19 2638     -9.597543e+01 1.447995e+02
19 2639     1.780755e+02 -3.493347e+00
19 408     -2.797497e+02 1.427911e+01
19 2640     1.460612e+02 2.762656e+01
19 2641     8.967688e+01 3.278741e+01
19 2642     7.973566e+01 3.701099e+01
19 2643     1.431578e+02 6.501041e+01
19 171     -2.079689e+02 3.347405e+02
19 2644     -2.595439e+02 3.335375e+02
19 2645     7.554791e+01 1.612518e+02
19 1854     1.081765e+02 1.662689e+02
19 412     -2.002048e+02 1.788051e+02
19 411     -1.897152e+02 1.820843e+02
19 422     -1.997329e+02 1.967357e+02
19 2646     1.639515e+02 1.995440e+02
19 2647     5.048328e+01 2.069294e+02
19 337     -3.033430e+02 2.123490e+02
19 2427     1.131388e+02 1.585010e+02
19 2648     1.972398e+02 -1.631934e+02
19 2649     1.106840e+02 -1.863251e+01
19 2650     1.700080e+02 -1.195016e+02
19 2651     1.376662e+02 -9.661346e+01
20 2396     -1.256589e+02 -1.738721e+01
20 2652     -3.402110e+02 9.476538e+01
20 2653     1.301553e+02 -4.590751e+02
20 914     -1.221571e+02 2.198957e+02
20 2654     -3.613235e+02 6.495544e+01
20 2655     -3.567686e+02 3.708786e+02
20 2117     -2.902307e+02 2.098721e+02
20 1503     -1.654547e+01 7.338928e+01
20 2656     1.725933e+02 -3.501960e+02
20 2401     -2.012846e+02 4.701212e+02
20 793     -2.550020e+02 3.402939e+02
20 2657     -4.418356e+02 6.019739e+01
20 25     -2.950661e+02 3.433350e+00
20 137     -1.247232e+02 8.754211e+00
20 142     -3.869476e+01 -2.749855e+02
20 144     -3.613698e+02 -2.790068e+02
20 135     -1.164445e+02 -3.154647e+02
20 139     -3.049709e+02 -4.563877e+02
20 1068     -8.511743e+01 -6.468429e+02
20 1931     -4.095278e+02 -2.025742e+02
20 2658     -2.439994e+02 -5.503284e+02
20 2659     -3.811821e+02 -3.520980e+02
20 2660     -2.896924e+02 -3.117074e+02
20 2661     -2.428293e+02 -2.733995e+02
20 2662     2.952451e+02 -2.277241e+02
20 921     -3.546754e+02 -1.933634e+02
20 1043     -4.658649e+01 -1.883783e+02
20 151     1.250140e+01 2.571484e+02
20 794     -1.358091e+02 1.923012e+02
20 434     -2.050646e+02 1.722704e+02
20 1960     -4.268303e+02 -3.717151e+01
20 1925     7.899750e+01 1.505758e+02
20 2409     -2.102987e+02 -6.719025e+01
20 155     -1.764264e+02 7.058623e+02
20 818     -8.597296e+01 -8.092419e+01
20 2663     -1.424057e+02 5.764075e+02
20 1517     -1.690377e+02 5.254412e+02
20 153     -3.274456e+02 2.940525e+02
20 2474     -2.193012e+02 2.912333e+02
20 2664     -3.259791e+02 1.502471e+02
20 2665     6.059814e+00 -4.766443e+01
20 2309     5.364551e+02 1.288489e+02
20 2666     -2.475268e+02 1.082983e+02
20 88     -1.653286e+02 1.085655e+02
20 1883     6.020898e+01 9.556677e+01
20 2487     -1.669264e+02 9.221051e+01
20 183     6.412598e+00 4.845398e+00
20 1817     4.487885e+01 -8.301880e+01
20 2667     -1.298059e+02 2.725555e+02
20 156     -3.825104e+01 -1.036613e+02
20 817     -3.573188e+02 -1.146066e+02
20 1512     -2.090568e+02 -1.274604e+02
20 147     -2.407391e+02 -1.762841e+02
20 148     -1.791549e+02 -1.733083e+02
20 149     -2.086306e+02 -2.197439e+02
20 2668     -9.384857e+01 -2.238218e+02
20 935     9.128052e+01 -2.761063e+02
20 825     4.010962e+01 -2.848033e+02
20 150     -2.114040e+02 -3.271726e+02
20 1511     2.946981e+02 -3.607795e+02
20 932     2.428619e+02 -3.906685e+02
20 2669     -2.397566e+02 -4.711115e+02
20 813     -7.386353e+01 1.612075e+02
20 2413     -3.558799e+02 -4.897869e+02
20 1018     -1.507992e+02 -6.154556e+02
20 163     -2.092244e+02 1.300038e+02
20 810     -2.454417e+02 7.469580e+01
20 945     2.830463e+01 4.284503e+01
20 2410     -2.436850e+02 -3.051019e+01
20 451     -1.762324e+02 -2.646228e+01
20 177     -2.477609e+02 -1.007958e+02
20 220     -6.394415e+01 -1.402605e+02
20 1939     -2.467762e+02 -1.673406e+02
20 824     -1.725555e+02 -2.726929e+02
20 1878     -3.239575e+01 1.762676e+02
20 964     -3.129088e+02 1.973811e+02
20 2670     5.636799e+02 1.996936e+02
20 352     -3.718311e+01 2.903067e+02
20 1215     -8.487268e+01 3.103478e+02
20 178     -1.357196e+02 4.073499e+02
20 1885     -2.114681e+02 4.456480e+02
20 2671     -6.655530e+01 4.641555e+02
20 2417     -2.079458e+02 5.033188e+02
20 2419     -1.315612e+02 6.510390e+02
20 1213     -2.122128e+02 5.702576e+00
20 159     -9.896631e+01 -2.951724e+02
20 796     8.503540e+00 -3.125796e+02
20 2672     -3.534298e+02 -4.210389e+02
20 957     8.135516e+01 1.892212e+00
20 467     -5.262354e+01 -9.374390e+00
20 472     -1.461109e+02 -2.054559e+01
20 171     -1.034033e+02 -2.284442e+01
20 471     -2.765161e+02 -2.391656e+01
20 2314     5.422568e+02 -6.837158e+01
20 469     -1.694982e+02 -1.028115e+02
20 960     1.002178e+02 -1.804261e+02
20 256     -2.707583e+02 3.979133e+02
20 826     -3.197898e+02 -2.217564e+02
20 944     2.129959e+02 8.149475e+00
20 2496     -2.993218e+02 -2.469471e+02
20 2326     5.514045e+02 2.497534e+01
20 2673     -7.931134e+01 4.952637e+01
20 993     7.643604e+01 6.315015e+01
20 231     -1.426404e+02 7.036029e+01
20 1779     -8.026007e+01 8.222168e+01
20 455     -8.134753e+01 1.149449e+02
20 2416     -1.574606e+02 1.908955e+02
20 1759     1.894806e+01 2.039275e+02
20 206     -1.517609e+02 2.201448e+02
20 1895     -2.316852e+01 2.392365e+02
20 967     -2.115389e+02 3.108174e+02
20 1905     -9.504102e+01 3.541100e+02
20 2674     -1.258745e+02 -7.186895e+02
20 961     -6.774780e+01 -2.210457e+02
20 2675     -2.414335e+02 -4.047214e+02
20 2320     2.039110e+02 -3.958816e+02
20 1888     1.048351e+02 -3.481757e+02
20 987     2.466370e+02 -2.611090e+02
20 2676     -1.557693e+02 4.860482e+02
20 1463     -9.992596e+01 4.191537e+02
20 1891     -4.091281e+02 -3.190997e+01
20 827     -4.298584e+02 -2.325238e+02
20 792     -2.334603e+02 5.259498e+02
20 2429     2.235535e+02 -1.502769e+02
20 1045     1.306136e+02 -2.395144e+02
20 477     -2.544108e+02 2.656720e+01
20 994     -8.312433e+01 1.994641e+01
20 1027     1.007990e+02 -6.086194e+01
20 199     -1.255398e+02 -6.511963e+01
20 1001     1.263350e+02 -6.619733e+01
20 276     -4.738245e+01 -1.159496e+02
20 997     1.895487e+02 -1.234615e+02
20 1025     -8.378497e+01 -1.647161e+02
20 2420     2.582147e+02 -1.688976e+02
20 1563     -2.672669e+02 1.948228e+02
20 2348     2.848753e+02 -2.106747e+02
20 985     1.524582e+02 -2.290753e+02
20 457     -1.065832e+02 1.886075e+02
20 610     -1.479870e+02 6.826933e+02
20 2452     -2.030330e+02 5.275440e+02
20 1051     -1.818342e+02 4.927089e+02
20 1023     -1.685126e+02 4.581681e+02
20 2677     -1.706214e+02 4.210601e+02
20 660     -1.252651e+02 3.686742e+02
20 2678     -5.108740e+01 3.641771e+02
20 966     -1.130463e+02 2.919340e+02
20 2679     -6.954352e+01 2.851498e+02
20 1034     -3.746924e+01 2.157543e+02
20 260     -2.301655e+02 2.076571e+02
20 1903     4.371698e+01 1.891129e+02
20 2434     -3.395364e+02 3.926740e+01
20 1049     -3.300883e+02 1.680920e+02
20 1141     -1.545895e+02 1.483491e+02
20 1907     -3.541154e+02 1.176093e+02
20 1956     -5.612933e+01 1.014348e+02
20 482     -1.295254e+02 9.513800e+01
20 269     -2.787152e+02 9.123224e+01
20 552     -3.268921e+00 8.546320e+01
20 494     -2.753991e+02 6.637482e+01
20 486     -1.039362e+02 6.596210e+01
20 546     -3.133365e+02 6.229279e+01
20 499     -2.377895e+02 6.053229e+01
20 2680     1.628759e+02 -6.483807e+02
20 2465     -2.482475e+02 -7.718350e+02
20 2681     -5.540885e+02 -5.631549e+02
20 1952     -1.242131e+02 -2.720831e+02
20 2506     -2.953746e+02 -2.791901e+02
20 2682     -4.459096e+02 -2.850673e+02
20 2535     -2.749073e+02 -2.848187e+02
20 2683     1.754672e+02 -3.203743e+02
20 330     5.273975e+01 -3.792161e+02
20 2684     -2.508361e+02 -4.860378e+02
20 1080     -3.751752e+01 -5.354596e+02
20 1899     -1.468968e+02 -2.848835e+02
20 2685     -4.348609e+02 -5.534209e+02
20 2686     3.961356e+02 -4.136859e+02
20 2325     5.589366e+02 -2.663350e+02
20 1097     1.705188e+01 3.954907e+01
20 2436     -3.615710e+02 2.137509e+02
20 323     -7.771948e+01 2.486296e+02
20 1024     2.095394e+02 -8.966266e+01
20 1942     5.125140e+01 1.317560e+01
20 2369     5.229945e+02 2.178027e+01
20 553     -2.745565e+02 2.348102e+01
20 1096     -1.656067e+02 2.681500e+01
20 2687     -1.114366e+02 4.840167e+01
20 302     -2.586446e+02 5.236328e+01
20 484     -1.879899e+02 5.543103e+01
20 242     -3.304651e+02 1.186353e+01
20 201     -2.973387e+02 1.037542e+02
20 300     -5.827588e+01 1.126664e+02
20 1263     -3.136753e+02 1.120738e+02
20 1061     -1.523926e+00 1.181008e+02
20 2688     -3.850818e+02 1.183007e+02
20 2445     -4.260387e+02 1.237301e+02
20 2563     -4.058436e+02 -1.748677e+02
20 2367     -4.460880e+02 -5.728735e+01
20 218     -2.263219e+02 -9.407861e+01
20 343     -1.723368e+02 2.885690e+02
20 2163     -5.202289e+01 2.711719e+02
20 275     -3.696725e+02 -8.618481e+01
20 1003     1.909431e+02 -7.412732e+01
20 1116     -2.918448e+02 -6.910168e+01
20 1002     1.572128e+02 -6.528729e+01
20 247     -3.092786e+02 -5.194781e+01
20 493     -1.088555e+02 -4.695526e+01
20 544     -1.277005e+02 -4.302399e+01
20 1552     -3.157023e+02 -3.240497e+01
20 2347     1.154648e+02 -2.880493e+01
20 2155     -3.913411e+02 -1.036932e+01
20 193     -5.315955e+01 1.187549e+01
20 1063     1.498170e+02 7.106244e+01
20 1122     -1.307441e+02 3.652149e+02
20 258     -1.990813e+02 2.597872e+02
20 1055     -1.602684e+02 2.717123e+02
20 319     -3.228775e+02 2.734890e+02
20 530     -3.401544e+02 2.783869e+02
20 1337     -1.905121e+02 2.932544e+02
20 374     -6.002179e+01 3.234302e+02
20 1125     -1.857306e+02 3.857169e+02
20 1052     -2.404461e+02 3.955060e+02
20 1379     -7.696826e+01 4.036004e+02
20 1128     -2.157517e+02 4.123235e+02
20 580     -1.278239e+02 4.555118e+02
20 2453     -2.326636e+02 6.806572e+02
20 2689     -2.133365e+02 6.861134e+02
20 2148     -4.200294e+02 1.753549e+02
20 2690     -4.116871e+02 1.354705e+02
20 1058     -1.257520e+02 1.480877e+02
20 636     -2.738247e+02 1.483281e+02
20 401     -3.426154e+01 1.569518e+02
20 266     -2.508268e+02 1.618466e+02
20 294     -2.858010e+02 1.629713e+02
20 1229     -1.673658e+02 1.661403e+02
20 1233     -4.037503e+02 1.671697e+02
20 2691     5.744757e+01 1.778544e+02
20 2561     -3.380865e+02 1.888998e+02
20 1904     4.904388e+01 2.085340e+02
20 2692     -1.704000e+02 -2.871949e+02
20 1230     -3.342144e+02 2.331637e+02
20 2144     -2.789195e+02 2.377473e+02
20 299     -5.636572e+01 2.422820e+02
20 321     -1.886422e+02 2.460561e+02
20 2424     -5.881934e+01 -5.592670e+02
20 2693     -4.699524e+00 -6.393856e+02
20 222     -3.288923e+02 -1.710751e+02
20 2460     -4.091655e+02 -3.015684e+02
20 1176     7.864764e+01 -3.004537e+02
20 1039     -8.618756e+01 -2.988203e+02
20 2353     1.417251e+02 -2.448478e+02
20 984     1.363538e+02 -2.199630e+02
20 2694     -8.577936e+01 -1.918195e+02
20 281     -2.498672e+02 -3.108737e+02
20 1103     2.503688e+02 -1.465662e+02
20 815     1.012514e+02 -1.465471e+02
20 277     -2.597254e+02 -1.433036e+02
20 2153     -1.258739e+02 -1.386807e+02
20 2695     1.181483e+02 -1.350113e+02
20 2542     -4.222335e+02 -1.121012e+02
20 2523     7.469739e+01 -9.887439e+01
20 1874     -3.469812e+01 -3.294786e+02
20 2696     -1.989526e+01 -3.158492e+02
20 1910     -3.974640e+02 -3.165231e+02
20 2270     -2.181376e+02 -2.882129e+02
20 1084     2.206193e+02 -2.919496e+02
20 2697     1.503989e+02 -3.037976e+02
20 2698     2.426661e+02 -3.059327e+02
20 280     -1.722144e+02 -3.084436e+02
20 283     -3.506746e+02 -3.168031e+02
20 216     -1.805305e+02 -3.230387e+02
20 2699     8.241528e+01 -3.629106e+02
20 2700     8.876672e+01 -3.791761e+02
20 2701     1.042994e+02 -3.971985e+02
20 1132     2.444067e+02 -3.966080e+02
20 2702     -1.931363e+02 6.851688e+02
20 2703     -2.382014e+02 5.299770e+02
20 2704     -1.839557e+02 5.344456e+02
20 1609     -1.357574e+02 5.482647e+02
20 2705     -1.762627e+02 5.635315e+02
20 345     -2.014476e+02 5.990237e+02
20 2706     -2.082471e+02 6.454864e+02
20 2178     -1.757338e+02 6.477863e+02
20 2197     -1.610618e+02 6.498258e+02
20 2464     -1.707079e+02 6.861293e+02
20 2707     -1.841100e+02 6.952900e+02
20 2708     -3.273929e+02 -1.990938e+02
20 1183     1.199945e+02 -2.175038e+02
20 2387     2.667513e+02 -2.210637e+02
20 2709     3.091736e+02 -5.842101e+02
20 2462     -2.212319e+02 -5.725856e+02
20 2710     -5.911145e+01 -6.040574e+02
20 1197     2.745378e+02 -4.706281e+02
20 2711     3.726261e+02 -4.133604e+02
20 1201     2.676664e+02 -4.181985e+02
20 687     -2.653094e+02 4.528239e+02
20 2712     4.042375e+02 -5.191134e+02
20 2713     5.224757e+02 -6.834656e+00
20 606     -2.592673e+02 9.559814e+00
20 1287     3.573242e+01 1.188855e+01
20 604     -3.170629e+02 1.851685e+01
20 1977     -9.934033e+01 2.393140e+01
20 549     -1.852846e+02 2.597260e+01
20 630     1.096252e+00 2.914630e+01
20 548     -1.501987e+02 2.816180e+01
20 1104     8.979919e+01 -1.585034e+02
20 996     2.218170e+01 -2.199683e+01
20 303     -3.113010e+02 4.241644e+01
20 946     -5.450513e+01 4.385638e+01
20 2714     -2.712537e+02 4.771906e+01
20 596     -1.252014e+01 5.362769e+01
20 404     -3.660688e+02 6.064185e+01
20 1292     -2.212359e+02 6.758301e+01
20 1098     1.328145e+02 7.090784e+01
20 1239     1.440875e+02 -9.082300e+01
20 2715     -3.313224e+02 -1.268871e+02
20 1105     1.854723e+02 -1.248003e+02
20 1085     2.132016e+02 -1.151373e+02
20 1108     1.655543e+02 -1.073665e+02
20 1109     1.353823e+02 -1.074351e+02
20 2169     7.425177e+01 -1.420543e+02
20 586     -1.875031e+02 -9.560504e+01
20 1113     1.749854e+02 -8.193329e+01
20 682     -2.400949e+02 -4.814246e+01
20 584     -2.823914e+00 -4.475116e+01
20 1136     -2.912519e+02 -4.459540e+01
20 1352     1.080268e+02 -4.198267e+01
20 541     -2.260321e+02 -4.351385e+01
20 543     -8.889407e+01 -3.834418e+01
20 1120     -2.262345e+02 -2.902625e+01
20 1123     -1.851544e+02 3.714727e+02
20 1236     -1.331595e+02 2.684858e+02
20 383     -2.411223e+02 2.869981e+02
20 2716     -4.370406e+02 -1.910080e+02
20 1837     -2.462485e+02 2.990174e+02
20 560     -3.497319e+02 3.016863e+02
20 2717     -2.995715e+01 3.134153e+02
20 348     -4.088489e+01 3.235635e+02
20 1185     2.613138e+02 -1.930136e+02
20 209     -3.302461e+02 3.701413e+02
20 250     -1.477883e+02 2.607238e+02
20 1301     -1.481178e+02 3.736865e+02
20 715     -5.630499e+01 3.824695e+02
20 1139     -1.643032e+02 3.897102e+02
20 1300     -3.122583e+02 3.951716e+02
20 1126     -1.959006e+02 3.977339e+02
20 659     -3.236676e+02 4.036716e+02
20 2718     -6.192957e+01 4.286055e+02
20 2719     -1.610231e+02 4.486667e+02
20 2720     5.451178e+01 1.726204e+02
20 1060     2.833435e+00 1.343239e+02
20 1141     -1.573044e+02 1.445412e+02
20 365     -2.564181e+02 1.432844e+02
20 2267     -3.516312e+02 1.547665e+02
20 2721     4.272290e+01 1.633153e+02
